row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0268484,DDB_G0268484,0.000753704,0.000800841,0.000770169,-0.000386225,-0.000161821,-0.000558167,-0.000305439,-3.08E-05,6.66E-05,3.8136595,0.013270222,0.028850362,Downregulated
DDB_G0274383,DDB_G0274383,0.000192125,0.000440327,0.00031404,-0.000283979,-0.000111864,-0.000230748,-6.83E-06,3.82E-05,0.001838315,3.813476783,0.013273036,0.02885159,Downregulated
DDB_G0291946,DDB_G0291946,0.000353447,0.001693835,0.001195057,4.41E-05,-9.52E-05,-0.000752752,-0.000419482,-0.000228001,1.65E-05,3.813232059,0.013276806,0.028854895,Downregulated
DDB_G0273155,DDB_G0273155,0.000179803,0.000113471,0.000300109,-0.000199423,-6.29E-05,-0.000109737,-0.000164562,5.40E-05,3.16E-05,3.81282852,0.013283025,0.02886352,Downregulated
DDB_G0279615,DDB_G0279615,1.04E-05,6.98E-05,2.18E-05,1.71E-05,-4.53E-06,-5.09E-05,-5.43E-06,-7.27E-06,0.006381785,3.812170051,0.013293179,0.028880693,Downregulated
DDB_G0272038,DDB_G0272038,0.034172065,-0.018643706,-0.036813037,-0.02306589,-0.012838804,-0.005444856,0.016998948,0.003515698,0.000716507,3.808996739,0.01334223,0.028982352,Downregulated
DDB_G0285393,DDB_G0285393,0.000193366,0.001396648,0.0014039,0.000336109,-7.69E-05,-0.000561286,-0.000439751,-0.000249025,0.000426432,3.80866054,0.013347438,0.028985615,Downregulated
DDB_G0292342,DDB_G0292342,0.000715759,0.003223538,0.004111082,-0.001152592,-0.000321075,-0.001865292,-0.002221783,0.000387211,0.000486391,3.808608015,0.013348252,0.028985615,Downregulated
DDB_G0285103,DDB_G0285103,0.000137249,0.000694829,0.000321354,0.000182582,-9.59E-05,-0.000276185,-4.45E-06,-0.000212403,0.004569503,3.808416727,0.013351216,0.028987145,Downregulated
DDB_G0280489,DDB_G0280489,0.000226179,0.000382764,0.000116632,-8.20E-05,-0.000107427,-0.000117833,2.41E-05,-1.66E-05,0.000457615,3.807904418,0.013359159,0.028999053,Downregulated
DDB_G0270778,DDB_G0270778,0.000754697,0.000730335,-0.000496064,-0.00017857,-0.000323038,-0.000578699,0.000310603,-6.10E-05,0.00165943,3.807771339,0.013361223,0.028999053,Downregulated
DDB_G0270972,DDB_G0270972,0.000312592,-3.21E-05,-0.000487572,-4.98E-05,-0.000158812,-1.67E-05,0.000301284,-2.66E-05,0.011853071,3.806291647,0.013384195,0.029043996,Downregulated
DDB_G0291936,DDB_G0291936,0.000133405,6.94E-05,-0.000114061,-3.24E-05,-9.22E-05,3.40E-05,0.000108125,3.44E-05,0.000109111,3.806129758,0.01338671,0.029044542,Downregulated
DDB_G0291414,DDB_G0291414,0.000672287,0.000621167,6.31E-05,0.000145632,-9.16E-05,-0.000672731,-0.000225728,-0.000296551,0.000219215,3.805364766,0.013398605,0.029065434,Downregulated
DDB_G0285903,DDB_G0285903,-1.30E-05,0.001742128,0.001424308,0.000989208,-5.44E-05,-0.000601851,-0.000327398,-0.000770965,0.002583594,3.803700486,0.013424522,0.02911673,Downregulated
DDB_G0282961,DDB_G0282961,0.000798177,0.002738203,0.001575861,-0.000666102,-0.000631729,-0.001049682,-2.78E-05,7.64E-05,0.000415042,3.803138082,0.013433292,0.029130825,Downregulated
DDB_G0283661,DDB_G0283661,0.000186811,0.000167406,0.000261705,-0.000156124,-0.00010489,-0.000208578,4.55E-05,-5.63E-05,0.027569547,3.802447736,0.013444065,0.029149259,Downregulated
DDB_G0276507,DDB_G0276507,0.000306995,0.000514016,7.36E-06,-8.49E-05,-7.08E-05,-0.000255133,-2.47E-05,-7.51E-05,2.18E-05,3.801936885,0.013452043,0.029161628,Downregulated
DDB_G0277603,DDB_G0277603,0.000478688,0.0016224,0.000850331,-0.000169861,-0.000147839,-0.000976879,-0.000167949,-0.000166923,4.42E-05,3.800643435,0.013472265,0.029195597,Downregulated
DDB_G0282059,DDB_G0282059,0.000320974,0.000100672,-0.000207203,-0.0002147,-0.000119517,-0.000215782,7.25E-05,4.49E-05,0.000186579,3.800769116,0.013470298,0.029195597,Downregulated
DDB_G0279685,DDB_G0279685,0.013873468,-0.004105296,-0.028112537,-0.003179849,-0.004942545,0.000513579,0.009651612,0.001050443,0.000102305,3.798736266,0.01350214,0.029255397,Downregulated
DDB_G0279453,DDB_G0279453,0.000122231,-4.15E-05,-8.66E-05,-6.63E-05,-4.76E-05,-1.70E-05,2.72E-05,9.25E-06,0.000273895,3.798137125,0.01351154,0.02927082,Downregulated
DDB_G0287759,DDB_G0287759,0.000145439,-8.23E-05,-8.00E-05,6.54E-05,-0.000116421,-0.000113836,0.00036699,0.000224844,0.004143531,3.79776571,0.01351737,0.029278506,Downregulated
DDB_G0267622,DDB_G0267622,0.000544049,0.000634988,0.000533001,-6.86E-05,-0.000181739,-0.000622955,-7.67E-05,-0.000173016,0.000899574,3.796162554,0.013542568,0.02932813,Downregulated
